Obs,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
OUT98071802,-33.64716667,22.71133333,0.52,38.33,406.05,0.07,0.43,3.51
PVR99092902,-34.2155,18.41533333,11.12,25.9,374.41,0.22,0.34,3.64
MAJ92020101,-34.046,19.16083333,1.57,36.73,458.79,0.16,0.45,3.73
NAH92060701,-32.7895,19.244,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92082906,-33.93466667,20.692,2.62,36.51,290.04,0.03,0.41,4.58
AMA92090810,-33.53683333,20.602,0.23,37.73,300.59,0.03,0.43,4.14
MBO92111001,-32.9045,19.03916667,2.38,39.8,500.98,0.19,0.41,3.66
VJK93020703,-33.94316667,20.70933333,2.62,36.51,290.04,0.03,0.41,4.58
VJK93032806,-33.925,20.785,2.62,36.51,290.04,0.03,0.41,4.58
FWV93050802,-34.07566667,19.60866667,1.57,36.73,458.79,0.16,0.45,3.73
VJK93081904,-34.00266667,20.79416667,2.62,36.51,290.04,0.03,0.41,4.58
VJK93081905,-34.00133333,20.79,2.62,36.51,290.04,0.03,0.41,4.58
VJK93090502,-33.931,20.72366667,2.62,36.51,290.04,0.03,0.41,4.58
VJK93082902,-33.92116667,20.78433333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94030108,-33.655,22.7725,0.52,38.33,406.05,0.07,0.43,3.51
NGF94081401,-33.7365,19.11516667,0.23,36.51,527.34,0.21,0.47,3.48
WMS94091303,-34.06716667,19.34033333,1.57,36.73,458.79,0.16,0.45,3.73
WMS94091402,-34.07183333,19.77,1.82,38.84,427.15,0.1,0.43,4.03
ROO94110703,-33.45233333,21.09683333,0.3,39.56,374.41,0.05,0.41,4.09
ROO94111502,-33.45633333,21.06283333,0.3,39.56,374.41,0.05,0.41,4.09
ROO95011902,-33.4405,21.32533333,0.3,39.56,374.41,0.05,0.41,4.09
WEL94080704,-33.5005,19.28766667,0.23,36.51,527.34,0.21,0.47,3.48
HRK95091401,-33.9365,23.39033333,6.64,31.46,369.14,0.1,0.43,1.43
SHS95102101,-33.8865,21.85,4.23,35.73,305.86,0.03,0.41,4.22
BHE96030201,-34.01683333,20.97766667,2.65,37.4,326.95,0.03,0.41,4.69
VJK96041303,-33.97383333,20.3115,1.82,38.84,427.15,0.1,0.43,4.03
MCG96060703,-33.64833333,24.50433333,0.54,42.04,453.52,0.14,0.44,3.92
MCG96060802,-33.628,24.39516667,0.54,42.04,453.52,0.14,0.44,3.92
BMJ96061702,-33.61266667,24.491,0.54,42.04,453.52,0.14,0.44,3.92
BMJ96061704,-33.5975,24.51333333,0.54,42.04,453.52,0.14,0.44,3.92
MCG96072003,-33.615,24.44566667,0.54,42.04,453.52,0.14,0.44,3.92
MCG96072004,-33.6175,24.43233333,0.54,42.04,453.52,0.14,0.44,3.92
DFJ96082506,-33.67083333,25.33166667,4.02,43.29,701.37,0.26,0.41,3.92
VJK96092007,-34.34033333,21.7685,11.26,25.4,263.67,0.03,0.34,4.31
VJK96092008,-34.33966667,21.7715,11.26,25.4,263.67,0.03,0.34,4.31
VJK96092015,-34.36583333,21.74816667,11.26,25.4,263.67,0.03,0.34,4.31
EMS97020601,-33.92116667,21.75383333,4.23,35.73,305.86,0.03,0.41,4.22
CJL96121601,-34.34466667,18.84416667,10.17,24.48,474.61,0.22,0.42,3.61
DOA97070807,-33.655,24.79083333,2.58,42.57,511.52,0.16,0.41,3.06
DOA97070818,-33.61083333,24.73016667,2.58,42.57,511.52,0.16,0.41,3.06
VJK97080101,-33.99166667,20.78416667,2.62,36.51,290.04,0.03,0.41,4.58
VJK97080103,-33.991,20.76933333,2.62,36.51,290.04,0.03,0.41,4.58
VJK97080808,-34.00133333,20.78166667,2.62,36.51,290.04,0.03,0.41,4.58
DFJ97111602,-33.615,24.7875,2.58,42.57,511.52,0.16,0.41,3.06
NGW98070601,-33.8815,20.87316667,2.62,36.51,290.04,0.03,0.41,4.58
JDJ98061008,-33.5925,22.96833333,-0.79,38.52,516.8,0.11,0.48,3.55
DFJ99031103,-33.81333333,22.3475,7.26,30.83,348.05,0.08,0.43,2.07
WMP97092404,-33.709,23.24733333,-0.79,38.52,516.8,0.11,0.48,3.55
GMCY0043003,-33.62683333,22.9375,-0.79,38.52,516.8,0.11,0.48,3.55
HRKY0122602,-33.932,20.71016667,2.62,36.51,290.04,0.03,0.41,4.58
MJDY1011901,-34.58833333,19.91666667,5.49,30.49,374.41,0.13,0.4,4.09
GYC92070504,-33.89233333,19.15966667,1.57,36.73,458.79,0.16,0.45,3.73
AKS93043005,-33.97116667,21.14533333,2.65,37.4,326.95,0.03,0.41,4.69
PDT97031209,-33.71216667,18.95383333,3.84,37.94,516.8,0.22,0.42,3.4
CFRY0061714,-34.36266667,21.3005,10.11,26.65,200.39,0.02,0.31,4.6
ASP92092415,-34.23416667,19.041,6.06,33.55,506.25,0.19,0.45,3.49
AMA93012604,-33.47666667,20.58583333,0.23,37.73,300.59,0.03,0.43,4.14
AGR95040121,-34.323,19.4225,6.87,29.51,363.87,0.14,0.41,3.67
VJK96030202,-34.01216667,20.9785,2.65,37.4,326.95,0.03,0.41,4.69
VJK96030302,-34.00566667,20.98883333,2.65,37.4,326.95,0.03,0.41,4.69
MCG96060901,-33.65816667,24.32416667,0.54,42.04,453.52,0.14,0.44,3.92
VJK96060203,-33.91983333,20.53016667,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091501,-34.0045,20.61716667,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091502,-34.00633333,20.61566667,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091503,-34.0045,20.61283333,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091504,-34.007,20.60866667,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091505,-34.007,20.6025,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091506,-34.01116667,20.59866667,2.62,36.51,290.04,0.03,0.41,4.58
VJK96091903,-34.34733333,21.764,11.26,25.4,263.67,0.03,0.34,4.31
VJK96092013,-34.3735,21.74683333,11.26,25.4,263.67,0.03,0.34,4.31
VJK97051505,-33.84866667,20.1855,1.82,38.84,427.15,0.1,0.43,4.03
MCG97062801,-33.63416667,24.95433333,2.58,42.57,511.52,0.16,0.41,3.06
MCG97062804,-33.62616667,24.95383333,2.58,42.57,511.52,0.16,0.41,3.06
MCG97070802,-33.68566667,24.79616667,2.58,42.57,511.52,0.16,0.41,3.06
MCG97080304,-33.66666667,25.3505,4.02,43.29,701.37,0.26,0.41,3.92
MCG97081001,-33.7,24.5935,0.54,42.04,453.52,0.14,0.44,3.92
WMP98040406,-33.82483333,22.09733333,4.23,35.73,305.86,0.03,0.41,4.22
MCG98060301,-33.6265,25.36666667,4.02,43.29,701.37,0.26,0.41,3.92
VJK98092402,-33.9735,21.143,2.65,37.4,326.95,0.03,0.41,4.69
MCG99011901,-34.08333333,20.45166667,2.62,36.51,290.04,0.03,0.41,4.58
MCG99070902,-33.58783333,22.64783333,0.52,38.33,406.05,0.07,0.43,3.51
DFJ99082801,-34.025,22.35833333,7.26,30.83,348.05,0.08,0.43,2.07
AGRY1010418,-34.00683333,20.801,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2053014,-33.41166667,22.3785,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2101104,-34.02833333,20.837,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2102619,-33.44316667,23.35766667,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2111929,-33.97966667,24.53166667,6.64,35.12,427.15,0.16,0.44,2.84
AMA93012602,-33.48433333,20.58816667,0.23,37.73,300.59,0.03,0.43,4.14
WMS94122104,-33.55983333,19.654,0.23,36.51,527.34,0.21,0.47,3.48
VJK95061604,-33.47033333,20.573,0.23,37.73,300.59,0.03,0.43,4.14
FMD99041502,-34.42,20.57133333,8.98,29.13,237.3,0.02,0.37,4.33
DFJY0031902,-33.70166667,23.72166667,-0.38,38.85,442.97,0.17,0.41,3.3
DFJ94092501,-33.69166667,25.305,2.58,42.57,511.52,0.16,0.41,3.06
VJK97082305,-33.759,19.96983333,1.82,38.84,427.15,0.1,0.43,4.03
VJK97082306,-33.75816667,19.97316667,1.82,38.84,427.15,0.1,0.43,4.03
VJK98101402,-34.35316667,21.1365,10.11,26.65,200.39,0.02,0.31,4.6
DFJY0032203,-33.7685,23.7355,8.42,29.69,390.23,0.17,0.44,2.8
CFRY1032306,-33.874,19.3555,1.57,36.73,458.79,0.16,0.45,3.73
NAH92081509,-32.50533333,18.81883333,1.84,38.63,379.69,0.15,0.41,3.65
VJK94052905,-33.94683333,20.50133333,2.62,36.51,290.04,0.03,0.41,4.58
DOA93071405,-33.52483333,21.48166667,0.3,39.56,374.41,0.05,0.41,4.09
WIJ93082701,-31.48833333,19.07,-0.63,38.66,342.77,0.06,0.4,4.42
AKS95081205,-31.73416667,18.85916667,2.19,40.82,232.03,0.04,0.36,4.32
DOA97070711,-33.80366667,23.84733333,8.42,29.69,390.23,0.17,0.44,2.8
DOAY1082004,-33.605,24.6995,2.58,42.57,511.52,0.16,0.41,3.06
DOAY2090610,-33.59316667,20.0275,-1.1,36.98,622.27,0.15,0.55,3.74
DOAY3053002,-33.93683333,24.96833333,8.8,34.44,421.88,0.15,0.43,2.87
JAT92100201,-32.62583333,19.15583333,-0.63,37.38,474.61,0.11,0.48,3.89
AKS93043002,-33.99633333,21.161,2.65,37.4,326.95,0.03,0.41,4.69
AKS93061205,-33.378,19.22466667,0.23,36.51,527.34,0.21,0.47,3.48
AKS93062305,-34.15316667,18.33633333,11.12,25.9,374.41,0.22,0.34,3.64
AKS93072101,-34.14733333,18.39833333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ94070901,-33.93,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
JAT98032101,-34.02883333,22.951,6.64,31.46,369.14,0.1,0.43,1.43
AGRY1030611,-34.05266667,21.11883333,2.65,37.4,326.95,0.03,0.41,4.69
AGRY1071414,-33.27033333,25.33983333,4.02,43.29,701.37,0.26,0.41,3.92
AMMY3103015,-33.95883333,22.043,4.23,35.73,305.86,0.03,0.41,4.22
DOA94110815,-34.04416667,21.22316667,2.65,37.4,326.95,0.03,0.41,4.69
SMR99060301,-33.73,19.79516667,-1.1,36.98,622.27,0.15,0.55,3.74
CHDY0081001,-34.03916667,19.17916667,1.57,36.73,458.79,0.16,0.45,3.73
DOAY1082107,-33.60133333,23.904,-0.38,38.85,442.97,0.17,0.41,3.3
DOAY2090626,-33.87833333,20.18,1.82,38.84,427.15,0.1,0.43,4.03
DOAY2091006,-34.04066667,24.54466667,6.64,35.12,427.15,0.16,0.44,2.84
DOAY3052406,-33.896,25.327,10.15,32.73,495.7,0.19,0.41,4.16
YDB93051101,-33.955,21.33333333,2.65,37.4,326.95,0.03,0.41,4.69
DOA95012702,-33.37833333,21.31183333,0.3,39.56,374.41,0.05,0.41,4.09
DOA96101102,-34.364,21.164,10.11,26.65,200.39,0.02,0.31,4.6
SHS95032801,-33.98566667,23.39033333,6.64,31.46,369.14,0.1,0.43,1.43
NGF99072406,-33.26583333,19.8865,-1.1,36.98,622.27,0.15,0.55,3.74
SMRY0101908,-33.59766667,19.29416667,0.23,36.51,527.34,0.21,0.47,3.48
NGFY0122804,-33.69116667,24.79033333,2.58,42.57,511.52,0.16,0.41,3.06
AKS94111208,-33.9055,23.2205,6.64,31.46,369.14,0.1,0.43,1.43
AKS94111303,-33.98566667,22.7105,7.26,30.83,348.05,0.08,0.43,2.07
QTS96031908,-33.68966667,25.0925,2.58,42.57,511.52,0.16,0.41,3.06
QTS96051102,-33.75133333,25.22133333,8.8,34.44,421.88,0.15,0.43,2.87
QTS96051115,-33.746,25.28133333,2.58,42.57,511.52,0.16,0.41,3.06
AMMY3103011,-33.97033333,22.06833333,4.23,35.73,305.86,0.03,0.41,4.22
FWV93012201,-34.0825,19.615,1.57,36.73,458.79,0.16,0.45,3.73
VJK93101001,-33.9225,21.06083333,2.65,37.4,326.95,0.03,0.41,4.69
VJK93101004,-33.93733333,21.05533333,2.65,37.4,326.95,0.03,0.41,4.69
VJK93112001,-33.98633333,20.729,2.62,36.51,290.04,0.03,0.41,4.58
VJK94091807,-33.94316667,20.4275,2.62,36.51,290.04,0.03,0.41,4.58
OUT95040103,-33.3445,22.08066667,0.71,40,390.23,0.05,0.45,3.94
DOA95050110,-33.77083333,22.758,7.26,30.83,348.05,0.08,0.43,2.07
NGF96021608,-34.04566667,19.1645,1.57,36.73,458.79,0.16,0.45,3.73
QTS96031901,-33.79233333,25.1635,8.8,34.44,421.88,0.15,0.43,2.87
DEL96032706,-33.6575,25.26166667,2.58,42.57,511.52,0.16,0.41,3.06
QTS96051101,-33.7495,25.2215,2.58,42.57,511.52,0.16,0.41,3.06
QTS96051104,-33.74633333,25.22716667,2.58,42.57,511.52,0.16,0.41,3.06
NAH96091201,-33.7905,23.11116667,6.64,31.46,369.14,0.1,0.43,1.43
AWA96100902,-32.418,19.12283333,-0.63,37.38,474.61,0.11,0.48,3.89
AWA98110604,-33.34216667,22.15,0.71,40,390.23,0.05,0.45,3.94
SMR98102204,-33.28766667,20.67116667,0.23,37.73,300.59,0.03,0.43,4.14
SMR98102206,-33.28733333,20.65783333,0.23,37.73,300.59,0.03,0.43,4.14
DOA99030204,-34.7,19.76416667,5.49,30.49,374.41,0.13,0.4,4.09
DOA99112312,-33.95683333,24.76766667,8.8,34.44,421.88,0.15,0.43,2.87
SGAY0121105,-33.85233333,23.24283333,6.64,31.46,369.14,0.1,0.43,1.43
AMMY1020125,-33.90533333,20.34083333,2.62,36.51,290.04,0.03,0.41,4.58
PINY1032808,-33.31216667,25.5715,4.02,43.29,701.37,0.26,0.41,3.92
SGAY1030727,-34.00366667,21.49216667,2.65,37.4,326.95,0.03,0.41,4.69
NAHY4011601,-34.668,19.742,5.49,30.49,374.41,0.13,0.4,4.09
AMMY2101002,-34.05133333,20.8,2.62,36.51,290.04,0.03,0.41,4.58
AMMY2101009,-34.0185,20.807,2.62,36.51,290.04,0.03,0.41,4.58
AMMY2111312,-33.78383333,20.84616667,2.62,36.51,290.04,0.03,0.41,4.58
TLE93010210,-34.15916667,18.37033333,11.12,25.9,374.41,0.22,0.34,3.64
RBC93070101,-33.67833333,24.98083333,2.58,42.57,511.52,0.16,0.41,3.06
SHS95102001,-33.99916667,22.19733333,7.26,30.83,348.05,0.08,0.43,2.07
APE92052804,-33.428,21.01133333,0.3,39.56,374.41,0.05,0.41,4.09
APE92053104,-33.305,20.50216667,0.23,37.73,300.59,0.03,0.43,4.14
CBE93042406,-33.46166667,19.20666667,0.23,36.51,527.34,0.21,0.47,3.48
GEH93110704,-33.32633333,19.093,0.23,36.51,527.34,0.21,0.47,3.48
AWA94051203,-33.86083333,22.26016667,7.26,30.83,348.05,0.08,0.43,2.07
OUT94060401,-33.60333333,21.455,0.3,39.56,374.41,0.05,0.41,4.09
OGM96022103,-34.67,19.77,5.49,30.49,374.41,0.13,0.4,4.09
OGM96071202,-33.94416667,18.88383333,6.06,33.55,506.25,0.19,0.45,3.49
OUT97032805,-33.89,22.38016667,7.26,30.83,348.05,0.08,0.43,2.07
DOA93081303,-33.45,21.29433333,0.3,39.56,374.41,0.05,0.41,4.09
SHS93122102,-33.85083333,22.40383333,7.26,30.83,348.05,0.08,0.43,2.07
SHS94062203,-33.88333333,21.8925,4.23,35.73,305.86,0.03,0.41,4.22
SHS95020202,-33.85533333,22.18016667,4.23,35.73,305.86,0.03,0.41,4.22
DOA97070722,-33.89866667,24.27416667,6.64,35.12,427.15,0.16,0.44,2.84
JCA92061301,-34.26483333,19.02683333,10.17,24.48,474.61,0.22,0.42,3.61
CBE93040401,-33.78083333,19.73333333,1.82,38.84,427.15,0.1,0.43,4.03
SHS93111701,-33.86133333,21.8725,4.23,35.73,305.86,0.03,0.41,4.22
HRK96070901,-33.931,23.3715,6.64,31.46,369.14,0.1,0.43,1.43
NAZ97060411,-33.03966667,18.22416667,7.66,32.31,316.41,0.18,0.3,3.52
NAZ97060412,-33.03833333,18.23983333,7.66,32.31,316.41,0.18,0.3,3.52
DFJ99032901,-34.02,22.85916667,6.64,31.46,369.14,0.1,0.43,1.43
RAL93010807,-33.48333333,27.06666667,7.65,38.8,685.55,0.28,0.41,4.34
CBE93051801,-33.94766667,25.4705,10.15,32.73,495.7,0.19,0.41,4.16
SHS93070801,-33.86616667,21.886,4.23,35.73,305.86,0.03,0.41,4.22
PMR93101003,-34.1725,18.86933333,6.06,33.55,506.25,0.19,0.45,3.49
DOA94021414,-33.4415,21.00916667,0.3,39.56,374.41,0.05,0.41,4.09
SHS94011201,-33.82066667,21.92316667,4.23,35.73,305.86,0.03,0.41,4.22
SHS94020107,-33.85,21.85866667,4.23,35.73,305.86,0.03,0.41,4.22
SHS94032903,-33.87116667,21.84083333,4.23,35.73,305.86,0.03,0.41,4.22
SHS94050101,-33.86033333,22.25533333,7.26,30.83,348.05,0.08,0.43,2.07
SHS94050103,-33.86266667,22.25533333,7.26,30.83,348.05,0.08,0.43,2.07
SHS94062802,-33.83333333,21.78866667,4.23,35.73,305.86,0.03,0.41,4.22
SHS94062814,-33.85083333,21.84733333,4.23,35.73,305.86,0.03,0.41,4.22
HRK95030402,-33.93833333,23.39566667,6.64,31.46,369.14,0.1,0.43,1.43
SHS95102108,-33.88433333,21.7505,4.23,35.73,305.86,0.03,0.41,4.22
HRK96021604,-33.977,23.41133333,6.64,31.46,369.14,0.1,0.43,1.43
HRK96021608,-33.9725,23.41933333,6.64,31.46,369.14,0.1,0.43,1.43
DOA96101402,-34.0275,22.94833333,6.64,31.46,369.14,0.1,0.43,1.43
DOA96100807,-34.01283333,21.18383333,2.65,37.4,326.95,0.03,0.41,4.69
SHS96012303,-33.95633333,22.0295,4.23,35.73,305.86,0.03,0.41,4.22
SHS96012306,-33.954,22.0365,4.23,35.73,305.86,0.03,0.41,4.22
MCG96120101,-34.122,24.742,8.8,34.44,421.88,0.15,0.43,2.87
DFJ97040101,-33.625,24.485,0.54,42.04,453.52,0.14,0.44,3.92
DFJ97040102,-33.61666667,24.48166667,0.54,42.04,453.52,0.14,0.44,3.92
DOA97040310,-33.979,21.05316667,2.65,37.4,326.95,0.03,0.41,4.69
STU98030103,-34.35583333,18.8445,10.17,24.48,474.61,0.22,0.42,3.61
DFJ99012301,-33.98666667,22.74916667,7.26,30.83,348.05,0.08,0.43,2.07
MJDY0100804,-34.58133333,19.885,5.49,30.49,374.41,0.13,0.4,4.09
WIJ92031402,-34.12833333,18.955,6.06,33.55,506.25,0.19,0.45,3.49
SMR96110702,-33.48466667,19.24083333,0.23,36.51,527.34,0.21,0.47,3.48
VJK97080809,-34.004,20.78516667,2.62,36.51,290.04,0.03,0.41,4.58
WMP97092101,-33.67383333,23.498,-0.38,38.85,442.97,0.17,0.41,3.3
WMP97092208,-33.91916667,24.28566667,6.64,35.12,427.15,0.16,0.44,2.84
SAS97092403,-33.70816667,23.251,-0.79,38.52,516.8,0.11,0.48,3.55
AWAY0080911,-33.44416667,21.00683333,0.3,39.56,374.41,0.05,0.41,4.09
AMMY1030119,-34.68333333,19.77116667,5.49,30.49,374.41,0.13,0.4,4.09
AMMY2092702,-34.06133333,21.82416667,4.23,35.73,305.86,0.03,0.41,4.22
DEB99051405,-34.43616667,19.64133333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99051407,-34.442,19.63616667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99051408,-34.44116667,19.62533333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99051717,-34.495,19.61966667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99051718,-34.493,19.61533333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99060804,-34.557,19.42266667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99060901,-34.56333333,19.39633333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99060903,-34.58516667,19.377,6.87,29.51,363.87,0.14,0.41,3.67
DEB99060906,-34.59733333,19.38933333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042101,-34.57533333,19.4605,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042103,-34.55833333,19.47833333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042203,-34.51916667,19.47066667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042204,-34.53,19.47416667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042206,-34.54716667,19.45066667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042208,-34.57533333,19.49666667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042211,-34.556,19.4705,6.87,29.51,363.87,0.14,0.41,3.67
DEB99042213,-34.57966667,19.48633333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99043005,-34.53716667,19.69733333,5.49,30.49,374.41,0.13,0.4,4.09
DEB99050606,-34.548,19.72916667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99050607,-34.54016667,19.74233333,5.49,30.49,374.41,0.13,0.4,4.09
DEB99050609,-34.513,19.71116667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99022210,-34.58666667,19.80316667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031005,-34.71616667,19.72766667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031101,-34.6875,19.69916667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031103,-34.69466667,19.68683333,6.87,29.51,363.87,0.14,0.41,3.67
DEB99031201,-34.70416667,19.63216667,6.87,29.51,363.87,0.14,0.41,3.67
DEB99031402,-34.68033333,19.70516667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031404,-34.667,19.74516667,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031405,-34.69333333,19.72383333,5.49,30.49,374.41,0.13,0.4,4.09
DEB99031406,-34.6955,19.736,5.49,30.49,374.41,0.13,0.4,4.09
DEB99021805,-34.5805,19.87866667,5.49,30.49,374.41,0.13,0.4,4.09
DEB98120403,-34.70866667,19.82633333,5.49,30.49,374.41,0.13,0.4,4.09
DEB99010114,-34.73,19.756,5.49,30.49,374.41,0.13,0.4,4.09
DEB99010201,-34.66983333,19.75633333,5.49,30.49,374.41,0.13,0.4,4.09
APE93080801,-34.04366667,24.56666667,6.64,35.12,427.15,0.16,0.44,2.84
OUT96091405,-33.81866667,22.0565,4.23,35.73,305.86,0.03,0.41,4.22
OUT99041704,-33.72966667,21.8025,0.71,40,390.23,0.05,0.45,3.94
OUT99050702,-33.85933333,22.25533333,7.26,30.83,348.05,0.08,0.43,2.07
OUT98092403,-34.00683333,21.16133333,2.65,37.4,326.95,0.03,0.41,4.69
OUTY0092201,-33.825,22.65716667,7.26,30.83,348.05,0.08,0.43,2.07
AKS92080802,-34.1495,18.436,11.12,25.9,374.41,0.22,0.34,3.64
AKS92080401,-34.145,18.38116667,11.12,25.9,374.41,0.22,0.34,3.64
AKS92080403,-34.14616667,18.37633333,11.12,25.9,374.41,0.22,0.34,3.64
PVR92091204,-34.23333333,19.02233333,6.06,33.55,506.25,0.19,0.45,3.49
APE93051902,-33.87566667,25.257,8.8,34.44,421.88,0.15,0.43,2.87
PVR93061206,-34.14566667,18.38233333,11.12,25.9,374.41,0.22,0.34,3.64
CBE93051803,-33.954,24.78333333,8.8,34.44,421.88,0.15,0.43,2.87
CBE93051804,-33.95683333,24.78333333,8.8,34.44,421.88,0.15,0.43,2.87
OUT94021205,-33.83466667,22.3525,7.26,30.83,348.05,0.08,0.43,2.07
ASP94061601,-34.151,18.3465,11.12,25.9,374.41,0.22,0.34,3.64
ASP94061605,-34.21666667,18.41116667,11.12,25.9,374.41,0.22,0.34,3.64
ASP94061606,-34.21816667,18.41016667,11.12,25.9,374.41,0.22,0.34,3.64
OUT95030407,-33.925,21.065,2.65,37.4,326.95,0.03,0.41,4.69
PVR95070503,-34.155,18.388,11.12,25.9,374.41,0.22,0.34,3.64
OUT95081907,-33.8295,21.91116667,4.23,35.73,305.86,0.03,0.41,4.22
CAL95110802,-33.56933333,19.28766667,0.23,36.51,527.34,0.21,0.47,3.48
OUT95112507,-33.83366667,22.232,7.26,30.83,348.05,0.08,0.43,2.07
OGM96022101,-34.73333333,19.67166667,6.87,29.51,363.87,0.14,0.41,3.67
OUT96050306,-33.94416667,21.53433333,2.65,37.4,326.95,0.03,0.41,4.69
FWV96081503,-34.28783333,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
FWV96081504,-34.287,19.33333333,6.87,29.51,363.87,0.14,0.41,3.67
JAG96081501,-34.30083333,19.3905,6.87,29.51,363.87,0.14,0.41,3.67
JAG96081504,-34.287,19.32783333,6.87,29.51,363.87,0.14,0.41,3.67
OUT96100503,-33.90316667,21.80533333,4.23,35.73,305.86,0.03,0.41,4.22
SHS97020501,-33.82833333,22.00433333,4.23,35.73,305.86,0.03,0.41,4.22
SHS97021105,-33.87833333,21.83466667,4.23,35.73,305.86,0.03,0.41,4.22
FWV97060701,-34.10266667,19.85216667,1.82,38.84,427.15,0.1,0.43,4.03
JBB99061502,-33.661,23.52666667,-0.38,38.85,442.97,0.17,0.41,3.3
APE93031403,-34.39816667,19.40416667,6.87,29.51,363.87,0.14,0.41,3.67
APE93033107,-33.46,21.263,0.3,39.56,374.41,0.05,0.41,4.09
OUT94101501,-33.84666667,22.6705,7.26,30.83,348.05,0.08,0.43,2.07
AKS95061705,-33.329,20.61133333,0.23,37.73,300.59,0.03,0.43,4.14
PWR95061302,-33.94133333,21.22383333,2.65,37.4,326.95,0.03,0.41,4.69
OUT95112509,-33.8345,22.221,7.26,30.83,348.05,0.08,0.43,2.07
SHS96111201,-33.83516667,22,4.23,35.73,305.86,0.03,0.41,4.22
PMR91120501,-33.74316667,24.27816667,0.54,42.04,453.52,0.14,0.44,3.92
PMR91120504,-33.72166667,24.23333333,0.54,42.04,453.52,0.14,0.44,3.92
APE92080319,-34.37833333,20.66966667,8.98,29.13,237.3,0.02,0.37,4.33
PMR93010201,-34.054,20.47916667,2.62,36.51,290.04,0.03,0.41,4.58
VJK93081503,-33.977,20.73716667,2.62,36.51,290.04,0.03,0.41,4.58
VJK93081906,-34.00266667,20.785,2.62,36.51,290.04,0.03,0.41,4.58
VJK93082901,-33.92033333,20.779,2.62,36.51,290.04,0.03,0.41,4.58
VJK93101002,-33.927,21.0675,2.65,37.4,326.95,0.03,0.41,4.69
DOA93121204,-33.96083333,24.26883333,6.64,35.12,427.15,0.16,0.44,2.84
JES94012902,-34.36116667,19.1205,6.87,29.51,363.87,0.14,0.41,3.67
NAH94021903,-34.57466667,19.45583333,6.87,29.51,363.87,0.14,0.41,3.67
NGF94081402,-33.74366667,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
DOA95042706,-34.03283333,24.55266667,6.64,35.12,427.15,0.16,0.44,2.84
DOA95042707,-34.0115,24.8145,8.8,34.44,421.88,0.15,0.43,2.87
DOA95050101,-33.98383333,24.5,6.64,35.12,427.15,0.16,0.44,2.84
DOA95050102,-33.96766667,24.48383333,6.64,35.12,427.15,0.16,0.44,2.84
DOA95050103,-33.9595,24.393,6.64,35.12,427.15,0.16,0.44,2.84
NHE95061304,-33.94916667,21.22383333,2.65,37.4,326.95,0.03,0.41,4.69
VJK96030201,-34.0175,20.971,2.65,37.4,326.95,0.03,0.41,4.69
MCG96032401,-33.89916667,25.257,8.8,34.44,421.88,0.15,0.43,2.87
DFJ96042802,-33.76166667,25.27166667,8.8,34.44,421.88,0.15,0.43,2.87
DOA96031609,-33.964,21.05533333,2.65,37.4,326.95,0.03,0.41,4.69
MCG96060701,-33.66083333,24.5135,0.54,42.04,453.52,0.14,0.44,3.92
MCG96060702,-33.66083333,24.5065,0.54,42.04,453.52,0.14,0.44,3.92
