"Obs","latitude","longitude","july_min","jan_max","prec","evap","soil","wind"
"WIJ95091615",-33.3366666666667,22.14,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091616",-33.335,22.1366666666667,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091617",-33.3341666666667,22.1183333333333,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091701",-33.33,22.1216666666667,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091702",-33.3283333333333,22.11,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091703",-33.3366666666667,22.1033333333333,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091705",-33.3416666666667,22.0783333333333,0.71,40,390.23,0.05,0.45,3.94
"WIJ95091710",-33.345,22.0516666666667,0.71,40,390.23,0.05,0.45,3.94
"WIJ95082702",-33.175,19.2866666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ95082703",-33.1766666666667,19.2883333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ95082704",-33.1783333333333,19.2933333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ95082705",-33.1766666666667,19.2983333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR95100709",-32.7815,19.1881666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR95100710",-32.7841666666667,19.1896666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR95100711",-32.7841666666667,19.19,-1.39,35.69,564.26,0.2,0.49,3.73
"OUT95090901",-33.6466666666667,21.4991666666667,0.3,39.56,374.41,0.05,0.41,4.09
"OUT95090902",-33.65,21.5025,0.3,39.56,374.41,0.05,0.41,4.09
"OUT95090903",-33.6616666666667,21.5191666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95091402",-33.4383333333333,21.0693333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95092902",-33.4505,21.293,0.3,39.56,374.41,0.05,0.41,4.09
"VDW95101903",-33.103,19.5916666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"DOA95101001",-33.627,22.8941666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101002",-33.6238333333333,22.8903333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101004",-33.623,22.8833333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101005",-33.6461666666667,22.9571666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101105",-33.384,23.2461666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101106",-33.3795,23.2446666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101107",-33.3788333333333,23.2526666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101108",-33.3783333333333,23.2623333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101110",-33.381,23.2661666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95101111",-33.3833333333333,23.2628333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA95102404",-33.4235,22.6516666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA95102405",-33.4211666666667,22.6558333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA95102407",-33.4198333333333,22.6598333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA95102408",-33.4175,22.6693333333333,0.52,38.33,406.05,0.07,0.43,3.51
"JBR94112601",-33.6543333333333,22.6735,0.52,38.33,406.05,0.07,0.43,3.51
"JBR95090901",-33.6378333333333,22.721,0.52,38.33,406.05,0.07,0.43,3.51
"JBR95090902",-33.6371666666667,22.7181666666667,0.52,38.33,406.05,0.07,0.43,3.51
"ROO95101701",-33.659,21.527,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101703",-33.659,21.5323333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101706",-33.6545,21.543,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101707",-33.6543333333333,21.5461666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101708",-33.6523333333333,21.5461666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101711",-33.655,21.5376666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95101801",-33.6481666666667,21.485,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102303",-33.6373333333333,21.507,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102304",-33.6418333333333,21.5043333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102401",-33.6675,21.5118333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102402",-33.6695,21.5128333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102403",-33.6711666666667,21.5171666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102405",-33.6765,21.5171666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102406",-33.678,21.5183333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102410",-33.6825,21.5236666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102414",-33.6711666666667,21.5118333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102415",-33.6635,21.5135,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102601",-33.6545,21.4303333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102603",-33.6576666666667,21.4413333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO95102607",-33.6476666666667,21.4891666666667,0.3,39.56,374.41,0.05,0.41,4.09
"RDF95102801",-33.6281666666667,22.8531666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102802",-33.6286666666667,22.8558333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102803",-33.6275,22.8576666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102804",-33.6291666666667,22.8475,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102903",-33.6215,22.8865,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102904",-33.6245,22.8925,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102906",-33.625,22.9463333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"RDF95102907",-33.6445,22.9541666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"TOW95101005",-33.4203333333333,21.5468333333333,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101006",-33.4166666666667,21.5505,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101007",-33.4161666666667,21.5435,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101008",-33.419,21.5408333333333,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101701",-33.4143333333333,21.5425,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101702",-33.4121666666667,21.542,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101703",-33.4106666666667,21.5446666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101704",-33.4096666666667,21.5478333333333,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101705",-33.4103333333333,21.5555,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95101707",-33.416,21.5543333333333,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95102406",-33.409,22.6483333333333,0.52,38.33,406.05,0.07,0.43,3.51
"TOW95102408",-33.4158333333333,22.6468333333333,0.52,38.33,406.05,0.07,0.43,3.51
"TOW95102409",-33.4158333333333,22.642,0.52,38.33,406.05,0.07,0.43,3.51
"AKS95111406",-33.4973333333333,20.7176666666667,0.23,37.73,300.59,0.03,0.43,4.14
"TOW95102602",-33.4226666666667,21.5171666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95102604",-33.4193333333333,21.5171666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95102605",-33.4166666666667,21.5166666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95102609",-33.419,21.528,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95102610",-33.422,21.5275,0.3,39.56,374.41,0.05,0.41,4.09
"JBR95102801",-33.6285,22.8545,-0.79,38.52,516.8,0.11,0.48,3.55
"JBR95102802",-33.6275,22.856,-0.79,38.52,516.8,0.11,0.48,3.55
"JBR95102902",-33.6216666666667,22.874,-0.79,38.52,516.8,0.11,0.48,3.55
"JBR95102903",-33.623,22.8738333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBR95102904",-33.625,22.8933333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"PMR95111405",-33.5265,24.101,0.54,42.04,453.52,0.14,0.44,3.92
"AGR95112511",-33.6991666666667,19.0871666666667,0.23,36.51,527.34,0.21,0.47,3.48
"AGR95112615",-33.5878333333333,19.1076666666667,0.23,36.51,527.34,0.21,0.47,3.48
"TOW95111302",-33.3126666666667,21.2941666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95111303",-33.3103333333333,21.293,0.3,39.56,374.41,0.05,0.41,4.09
"TOW95111304",-33.3193333333333,21.2823333333333,0.3,39.56,374.41,0.05,0.41,4.09
"VDW95122801",-33.0256666666667,19.6701666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR95112509",-33.6976666666667,19.0801666666667,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96010901",-33.2508333333333,19.4608333333333,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96010902",-33.2571666666667,19.4583333333333,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96010903",-33.2596666666667,19.4766666666667,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96011201",-33.2433333333333,19.4958333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96011202",-33.2448333333333,19.4903333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96011203",-33.2436666666667,19.4865,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96011204",-33.2445,19.48,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96011205",-33.2491666666667,19.4768333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96011206",-33.2505,19.4801666666667,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96011207",-33.2538333333333,19.4818333333333,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96011208",-33.2528333333333,19.4848333333333,0.23,36.51,527.34,0.21,0.47,3.48
"GEH96011209",-33.2508333333333,19.487,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123005",-33.5166666666667,19.39,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123006",-33.5133333333333,19.385,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123007",-33.5083333333333,19.3833333333333,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123008",-33.5,19.385,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123009",-33.4966666666667,19.3866666666667,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123010",-33.495,19.3816666666667,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123102",-33.4933333333333,19.3933333333333,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123103",-33.49,19.3916666666667,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ95123111",-33.47,19.43,0.23,36.51,527.34,0.21,0.47,3.48
"WEL95111605",-33.6976666666667,19.0881666666667,0.23,36.51,527.34,0.21,0.47,3.48
"AGR96011806",-33.9695,19.5016666666667,1.57,36.73,458.79,0.16,0.45,3.73
"AGR96020316",-33.3613333333333,19.2521666666667,0.23,36.51,527.34,0.21,0.47,3.48
"AGR96020317",-33.3643333333333,19.2543333333333,0.23,36.51,527.34,0.21,0.47,3.48
"DOA96021202",-33.3053333333333,22.0886666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA96021203",-33.304,22.0908333333333,0.71,40,390.23,0.05,0.45,3.94
"DOA96021204",-33.2976666666667,22.0876666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA96021205",-33.2963333333333,22.0855,0.71,40,390.23,0.05,0.45,3.94
"DOA96021206",-33.2968333333333,22.0785,0.71,40,390.23,0.05,0.45,3.94
"NGF96021103",-32.5136666666667,19.1871666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"NGF96021104",-32.5133333333333,19.184,-0.63,37.38,474.61,0.11,0.48,3.89
"RDF96021701",-33.3186666666667,22.2076666666667,0.52,38.33,406.05,0.07,0.43,3.51
"RDF96021702",-33.3216666666667,22.2325,0.52,38.33,406.05,0.07,0.43,3.51
"RDF96021804",-33.3288333333333,22.2543333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AMA96021603",-33.3058333333333,20.6166666666667,0.23,37.73,300.59,0.03,0.43,4.14
"DOA96021502",-33.672,21.5531666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA96021504",-33.6685,21.5435,0.3,39.56,374.41,0.05,0.41,4.09
"DOA96021506",-33.672,21.535,0.3,39.56,374.41,0.05,0.41,4.09
"DOA96021507",-33.6748333333333,21.5398333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA96021509",-33.659,21.5171666666667,0.3,39.56,374.41,0.05,0.41,4.09
"JBR96021804",-33.3286666666667,22.2508333333333,0.52,38.33,406.05,0.07,0.43,3.51
"JBR96021805",-33.3143333333333,22.2128333333333,0.52,38.33,406.05,0.07,0.43,3.51
"SHL96040801",-33.6925,19.0983333333333,0.23,36.51,527.34,0.21,0.47,3.48
"VGN96022301",-33.4976666666667,20.7125,0.23,37.73,300.59,0.03,0.43,4.14
"OUT96012707",-33.6473333333333,22.957,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96012708",-33.645,22.9543333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96012709",-33.6405,22.9526666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96012710",-33.6386666666667,22.9495,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96012711",-33.6405,22.951,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96033005",-33.3333333333333,21.9956666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT96033001",-33.3431666666667,21.9823333333333,0.71,40,390.23,0.05,0.45,3.94
"OUT96033003",-33.3386666666667,21.9891666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT96033004",-33.3356666666667,21.9941666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT96033007",-33.3288333333333,21.9968333333333,0.71,40,390.23,0.05,0.45,3.94
"OUT96033008",-33.3275,21.9998333333333,0.71,40,390.23,0.05,0.45,3.94
"OUT96033010",-33.3256666666667,21.9843333333333,0.71,40,390.23,0.05,0.45,3.94
"WJF96022302",-33.496,20.7058333333333,0.23,37.73,300.59,0.03,0.43,4.14
"OUT96033002",-33.3396666666667,21.9838333333333,0.71,40,390.23,0.05,0.45,3.94
"WIJ96040804",-33.445,21.2416666666667,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96040805",-33.44,21.2416666666667,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96040806",-33.4366666666667,21.2433333333333,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96040807",-33.4283333333333,21.2516666666667,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96041007",-33.4266666666667,21.3708333333333,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96041008",-33.4233333333333,21.37,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96041009",-33.42,21.3683333333333,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96041010",-33.4166666666667,21.37,0.3,39.56,374.41,0.05,0.41,4.09
"AWA96041101",-33.3455,22.154,0.71,40,390.23,0.05,0.45,3.94
"NSC96012002",-32.5116666666667,19.1655,-0.63,37.38,474.61,0.11,0.48,3.89
"NSC96012003",-32.5108333333333,19.1588333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"PCJ96030901",-33.4925,20.7016666666667,0.23,37.73,300.59,0.03,0.43,4.14
"ROO96051405",-33.437,21.271,0.3,39.56,374.41,0.05,0.41,4.09
"ROO96051407",-33.4325,21.269,0.3,39.56,374.41,0.05,0.41,4.09
"ROO96051408",-33.4296666666667,21.2688333333333,0.3,39.56,374.41,0.05,0.41,4.09
"ROO96051409",-33.428,21.2661666666667,0.3,39.56,374.41,0.05,0.41,4.09
"ROO96051410",-33.4251666666667,21.2676666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW96051407",-33.4338333333333,21.2731666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW96051408",-33.431,21.2746666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW96051409",-33.4283333333333,21.2758333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AGR96060505",-33.3141666666667,20.6843333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96060508",-33.3095,20.6961666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96060512",-33.3216666666667,20.7038333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96060514",-33.3263333333333,20.7016666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96060602",-33.5076666666667,20.6183333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96060603",-33.5098333333333,20.628,0.23,37.73,300.59,0.03,0.43,4.14
"HCE96060501",-33.3175,20.6833333333333,0.23,37.73,300.59,0.03,0.43,4.14
"HCE96060502",-33.3113333333333,20.685,0.23,37.73,300.59,0.03,0.43,4.14
"HCE96060601",-33.5098333333333,20.621,0.23,37.73,300.59,0.03,0.43,4.14
"HCE96060602",-33.5063333333333,20.6306666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JPE96060601",-33.509,20.6048333333333,0.23,37.73,300.59,0.03,0.43,4.14
"LYM96060503",-33.3095,20.6898333333333,0.23,37.73,300.59,0.03,0.43,4.14
"NAH96070701",-33.2373333333333,19.4693333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"KLE96060601",-33.5116666666667,20.6058333333333,0.23,37.73,300.59,0.03,0.43,4.14
"KLE96060602",-33.5075,20.64,0.23,37.73,300.59,0.03,0.43,4.14
"DOA96071602",-33.4431666666667,21.2323333333333,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96072802",-33.0533333333333,19.2858333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"OUT96072001",-33.6793333333333,22.8301666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96072002",-33.6666666666667,22.829,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT96072003",-33.663,22.8285,-0.79,38.52,516.8,0.11,0.48,3.55
"BMJ96080901",-33.6283333333333,22.9366666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"BMJ96081101",-33.6233333333333,22.9241666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"BMJ96081103",-33.6291666666667,22.9475,-0.79,38.52,516.8,0.11,0.48,3.55
"BMJ96081104",-33.6433333333333,22.9533333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"LYM96082404",-33.9573333333333,19.3746666666667,1.57,36.73,458.79,0.16,0.45,3.73
"ROO96081201",-33.3476666666667,22.0441666666667,0.71,40,390.23,0.05,0.45,3.94
"ROO96081209",-33.3333333333333,22.0666666666667,0.71,40,390.23,0.05,0.45,3.94
"TOW96060604",-33.5176666666667,20.6101666666667,0.23,37.73,300.59,0.03,0.43,4.14
"TOW96060606",-33.5225,20.6091666666667,0.23,37.73,300.59,0.03,0.43,4.14
"TOW96060608",-33.5238333333333,20.5925,0.23,37.73,300.59,0.03,0.43,4.14
"TOW96080101",-33.4036666666667,21.4478333333333,0.3,39.56,374.41,0.05,0.41,4.09
"WIJ96080307",-33.2066666666667,19.3683333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080308",-33.2083333333333,19.3633333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080309",-33.2166666666667,19.3666666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080310",-33.2216666666667,19.3683333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080311",-33.2233333333333,19.3716666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080401",-33.2283333333333,19.3716666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080402",-33.2333333333333,19.3733333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080403",-33.235,19.38,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080404",-33.235,19.3858333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080405",-33.2366666666667,19.3966666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080407",-33.23,19.4083333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080408",-33.2283333333333,19.4133333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080409",-33.225,19.4166666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ96080911",-33.3316666666667,22.1216666666667,0.71,40,390.23,0.05,0.45,3.94
"WIJ96080912",-33.3283333333333,22.1233333333333,0.71,40,390.23,0.05,0.45,3.94
"WIJ96081006",-33.3216666666667,22.185,0.71,40,390.23,0.05,0.45,3.94
"WIJ96081009",-33.3116666666667,22.2133333333333,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081010",-33.3083333333333,22.22,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081012",-33.315,22.2333333333333,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081014",-33.3216666666667,22.2383333333333,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081015",-33.325,22.2316666666667,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081016",-33.33,22.23,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081101",-33.3208333333333,22.2283333333333,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081103",-33.3133333333333,22.225,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ96081111",-33.35,22.1733333333333,0.71,40,390.23,0.05,0.45,3.94
"LIN96082101",-33.5235,19.7241666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH96090902",-33.2796666666667,20.509,0.23,37.73,300.59,0.03,0.43,4.14
"NAH96090903",-33.2815,20.5138333333333,0.23,37.73,300.59,0.03,0.43,4.14
"NAH96091001",-33.3521666666667,22.0488333333333,0.71,40,390.23,0.05,0.45,3.94
"NAH96091101",-33.6545,22.7633333333333,0.52,38.33,406.05,0.07,0.43,3.51
"NAH96091102",-33.6516666666667,22.765,0.52,38.33,406.05,0.07,0.43,3.51
"NAH96091103",-33.6481666666667,22.7681666666667,0.52,38.33,406.05,0.07,0.43,3.51
"NAH96091104",-33.6458333333333,22.7628333333333,0.52,38.33,406.05,0.07,0.43,3.51
"JPE96081207",-33.337,22.0328333333333,0.71,40,390.23,0.05,0.45,3.94
"AWA96082502",-32.509,19.168,-0.63,37.38,474.61,0.11,0.48,3.89
"AWA96082503",-32.512,19.1711666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"DOA96082907",-33.5238333333333,20.5763333333333,0.23,37.73,300.59,0.03,0.43,4.14
"DOA96091601",-33.3108333333333,22.3011666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA96091602",-33.3333333333333,22.1236666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA96081701",-33.4113333333333,22.6263333333333,0.52,38.33,406.05,0.07,0.43,3.51
"RDF96072501",-33.3931666666667,21.9465,0.71,40,390.23,0.05,0.45,3.94
"TOW96082904",-33.5261666666667,20.5898333333333,0.23,37.73,300.59,0.03,0.43,4.14
"TOW96082906",-33.5301666666667,20.5973333333333,0.23,37.73,300.59,0.03,0.43,4.14
"MCG96100303",-33.3603333333333,22.0666666666667,0.71,40,390.23,0.05,0.45,3.94
"MCG96100304",-33.3566666666667,22.05,0.71,40,390.23,0.05,0.45,3.94
"AWA96101501",-32.9591666666667,19.34,-1.39,35.69,564.26,0.2,0.49,3.73
"AWA96101502",-32.957,19.3391666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AWA96101504",-32.9635,19.3428333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AWA96101802",-32.9748333333333,19.334,-1.39,35.69,564.26,0.2,0.49,3.73
"AWA96101804",-32.9775,19.339,-1.39,35.69,564.26,0.2,0.49,3.73
"NAH96110204",-33.814,19.2446666666667,1.57,36.73,458.79,0.16,0.45,3.73
"NAH96110303",-33.7473333333333,19.1576666666667,0.23,36.51,527.34,0.21,0.47,3.48
"TOW96111104",-33.7806666666667,20.701,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96111107",-33.7838333333333,20.7365,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96111108",-33.7845,20.7413333333333,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96111201",-33.7915,20.7666666666667,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96111203",-33.7925,20.7753333333333,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96111204",-33.7925,20.7811666666667,2.62,36.51,290.04,0.03,0.41,4.58
"TOW96120201",-33.4308333333333,21.2505,0.3,39.56,374.41,0.05,0.41,4.09
"DOA96120304",-33.6396666666667,22.9506666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA96121312",-33.3476666666667,20.5505,0.23,37.73,300.59,0.03,0.43,4.14
"DOA96121314",-33.352,20.5526666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121316",-33.3325,20.5446666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121317",-33.337,20.5435,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121318",-33.3401666666667,20.5456666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121319",-33.3436666666667,20.5473333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121322",-33.3495,20.549,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121323",-33.3545,20.5473333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121401",-33.5058333333333,20.6591666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR96121402",-33.5063333333333,20.6801666666667,0.23,37.73,300.59,0.03,0.43,4.14
"NAH97011002",-33.4656666666667,23.5075,-0.38,38.85,442.97,0.17,0.41,3.3
"NAH97011003",-33.4616666666667,23.5101666666667,-0.38,38.85,442.97,0.17,0.41,3.3
"LYM96121401",-33.5071666666667,20.6538333333333,0.23,37.73,300.59,0.03,0.43,4.14
"LYM96121402",-33.504,20.6816666666667,0.23,37.73,300.59,0.03,0.43,4.14
"LYM96121404",-33.4983333333333,20.7205,0.23,37.73,300.59,0.03,0.43,4.14
"DOA97011501",-33.2986666666667,21.2328333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97011503",-33.2981666666667,21.2275,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97011504",-33.3008333333333,21.2301666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97011505",-33.3026666666667,21.2311666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97011601",-33.3928333333333,21.743,0.71,40,390.23,0.05,0.45,3.94
"DOA97011602",-33.3918333333333,21.743,0.71,40,390.23,0.05,0.45,3.94
"DOA97011603",-33.3941666666667,21.7461666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA97011604",-33.3963333333333,21.7461666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA97011605",-33.3968333333333,21.7496666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA97011606",-33.3941666666667,21.7521666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA97011607",-33.3886666666667,21.7446666666667,0.71,40,390.23,0.05,0.45,3.94
"DOA97012401",-33.2975,21.2371666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012403",-33.2968333333333,21.2253333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012405",-33.3,21.2178333333333,0.3,39.56,374.41,0.05,0.41,4.09
